lof1Res500_RH
sm9Res500_LH
sm10Res500_LH
sp1Res500_LH
sp2Res500_LH
sp3Res500_LH
sp4Res500_LH
sp5Res500_LH
sp6Res500_LH
sp7Res500_LH
sp8Res500_LH
sp9Res500_LH
sp10Res500_LH
sp11Res500_LH
sp12Res500_LH
ip1Res500_LH
ip2Res500_LH
ip3Res500_LH
ip4Res500_LH
ip5Res500_LH
ip6Res500_LH
ip7Res500_LH
ip8Res500_LH
ip9Res500_LH
ip10Res500_LH
ip11Res500_LH
ip12Res500_LH
pcun1Res500_LH
pcun2Res500_LH
pcun3Res500_LH
pcun4Res500_LH
pcun5Res500_LH
pcun6Res500_LH
pcun7Res500_LH
pcun8Res500_LH
pcun9Res500_LH
pcun10Res500_LH
pcun11Res500_LH
cun1Res500_LH
cun2Res500_LH
cun3Res500_LH
cun4Res500_LH
pcal1Res500_LH
pcal2Res500_LH
pcal3Res500_LH
pcal4Res500_LH
loc1Res500_LH
loc2Res500_LH
loc3Res500_LH
loc4Res500_LH
loc5Res500_LH
loc6Res500_LH
loc7Res500_LH
loc8Res500_LH
loc9Res500_LH
loc10Res500_LH
loc11Res500_LH
lin1Res500_LH
lin2Res500_LH
lin3Res500_LH
lin4Res500_LH
lin5Res500_LH
lin6Res500_LH
lin7Res500_LH
lin8Res500_LH
fusi1Res500_LH
fusi2Res500_LH
fusi3Res500_LH
fusi4Res500_LH
fusi5Res500_LH
fusi6Res500_LH
fusi7Res500_LH
fusi8Res500_LH
fusi9Res500_LH
fusi10Res500_LH
fusi11Res500_LH
para1Res500_LH
para2Res500_LH
para3Res500_LH
ent1Res500_LH
tp1Res500_LH
tp2Res500_LH
it1Res500_LH
it2Res500_LH
it3Res500_LH
it4Res500_LH
it5Res500_LH
it6Res500_LH
it7Res500_LH
it8Res500_LH
mt1Res500_LH
mt2Res500_LH
mt3Res500_LH
mt4Res500_LH
mt5Res500_LH
mt6Res500_LH
mt7Res500_LH
mt8Res500_LH
mt9Res500_LH
bank1Res500_LH
bank2Res500_LH
st1Res500_LH
st2Res500_LH
st3Res500_LH
st4Res500_LH
st5Res500_LH
st6Res500_LH
st7Res500_LH
st8Res500_LH
st9Res500_LH
st10Res500_LH
st11Res500_LH
st12Res500_LH
st13Res500_LH
st14Res500_LH
tt1Res500_LH
tt2Res500_LH
thRes500_LH
canRes500_LH
puRes500_LH
gpRes500_LH
accRes500_LH
subthRes500_LH
hippRes500_LH
amgRes500_LH
brstRes500
